Word	SAT	GSL	Og350	Og850	OgInt	OgNSt	Sw35	Sw207	Fry1k	Ox3k
rebuke_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rebuttal	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rebuttal_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
recalcitrant	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
recalcitrant_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
recall 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
recall _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
recant	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
recant_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
recapitulate	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
recapitulate_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
recast	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
recast_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
recede	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
recede_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
receipt	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
receipt_N	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
receipt 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
receipt _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
receive	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
receive_V	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
receive 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
receive _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
received	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
received_V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
receiver	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
receiver_N	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
recent	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
recent_J	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
recent 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
recent _J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
recently 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
recently _A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
reception 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
reception _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
receptive	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
receptive_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
recession	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
recession_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
recidivism	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
recidivism_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
recipient	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
recipient_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reciprocal	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
reciprocal_J	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
reciprocate	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reciprocate_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reciprocity	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reciprocity_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
recluse	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
recluse_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reclusive	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reclusive_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
recognition	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
recognition_N	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
recognition 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
recognition _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
recognize	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
recognize_V	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
recognize 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
recognize _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
recommend	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
recommend_V	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
recommend 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
recommend _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
recommendation 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
recommendation _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
reconcile	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reconcile_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reconnaissance	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reconnaissance_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
record	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
record_N	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
record_J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
record 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
record _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
recording 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
recording _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
recount	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
recount_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
recourse	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
recourse_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
recover 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
recover _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
recovery 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
recovery _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
recrimination	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
recrimination_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rectangle	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
rectangle_N	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
rectify	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rectify_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rectitude	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rectitude_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
recumbent	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
recumbent_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
recuperate	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
recuperate_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
recurrent	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
recurrent_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
recurring	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
recurring_V	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
red	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0
red_J	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0
red 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
red _J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
redden	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
redden_N	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
redolent	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
redolent_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
redoubtable	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
redoubtable_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
redress	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
redress_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
redress_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reduce	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reduce_V	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reduce 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
reduce _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
reduction	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reduction_N	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reduction 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
reduction _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
redundancy	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
redundancy_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
redundant	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
redundant_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reek	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reek_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reek_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
refer	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
refer_V	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
refer 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
refer _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
reference	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
reference_N	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
reference 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
reference _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
referendum	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
referendum_N	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
reflect	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reflect_V	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reflect 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
reflect _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
reflection	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reflection_N	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reflux	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
reflux_N	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
reform 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
reform _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
refraction	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
refraction_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
refractory	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
refractory_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
refrain	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
refrain_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
refresh	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
refresh_V	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
refrigerator 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
refrigerator _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
refurbish	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
refurbish_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
refusal 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
refusal _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
refuse	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
refuse_N	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
refuse 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
refuse _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
refutation	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
refutation_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
refute	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
refute_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
regal	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
regal_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
regale	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
regale_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
regard	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
regard_N	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
regard 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
regard _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
regarding 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
regarding _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
regime	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
regime_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
regimen	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
regimen_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
region	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
region_N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
region 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
region _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
regional 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
regional _J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
register 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
register _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
register _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
regret	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
regret_N	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
regret 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
regret _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
regular	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
regular_J	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
regular 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
regular _J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
regularly 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
regularly _A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
regulation 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
regulation _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
rehabilitate	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rehabilitate_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reimburse	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reimburse_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reinforcement	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
reinforcement_N	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
reiterate	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reiterate_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reject 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
reject _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
rejoice	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rejoice_V	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rejoinder	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rejoinder_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rejuvenate	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rejuvenate_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
relate	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
relate_V	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
relate 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
relate _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
related 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
related _J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
relation	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
relation_N	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
relation 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
relation _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
relationship 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
relationship _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
relative	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
relative_J	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
relative 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
relative _J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
relatively 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
relatively _A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
relax 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
relax _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
relaxed 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
relaxed _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
relaxing 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
relaxing _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
release 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
release _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
relegate	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
relegate_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
relent	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
relent_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
relentless	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
relentless_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
relevancy	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
relevancy_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
relevant	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
relevant_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
relevant 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
relevant _J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
relic	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
relic_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
relief	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
relief_N	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
relief 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
relief _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
relieve	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
relieve_V	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
religion	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
religion_N	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
religion 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
religion _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
religious 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
religious _J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
relinquish	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
relinquish_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
relish	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
relish_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
relish_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rely 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
rely _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
remain	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
remain_V	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
remain 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
remain _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
remaining 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
remaining _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
remains 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
remains _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
remark	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
remark_N	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
remark 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
remark _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
remarkable 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
remarkable _J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
remarkably 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
remarkably _A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
remediable	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
remediable_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
remedial	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
remedial_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
remedy	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
remedy_N	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
remember	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
remember_V	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
remember 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
remember _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
remind	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
